daily_demand,invoice_year,invoice_month,invoice_day,weekend,festive_month,holidays,weekday,quarter,service_type_enc
1,2018,4,17,0,0,0,2,2,268
1,2018,4,17,0,0,0,2,2,300
2,2018,4,17,0,0,0,2,2,318
1,2018,4,17,0,0,0,2,2,346
1,2018,4,17,0,0,0,2,2,373
1,2018,4,17,0,0,0,2,2,445
3,2018,4,17,0,0,0,2,2,483
2,2018,4,18,0,0,0,3,2,2
2,2018,4,18,0,0,0,3,2,10
1,2018,4,18,0,0,0,3,2,11
1,2018,4,18,0,0,0,3,2,38
3,2018,4,18,0,0,0,3,2,46
1,2018,4,18,0,0,0,3,2,67
5,2018,4,18,0,0,0,3,2,76
1,2018,4,18,0,0,0,3,2,102
2,2018,4,18,0,0,0,3,2,108
4,2018,4,18,0,0,0,3,2,125
1,2018,4,18,0,0,0,3,2,130
1,2018,4,18,0,0,0,3,2,133
5,2018,4,18,0,0,0,3,2,148
2,2018,4,18,0,0,0,3,2,209
1,2018,4,18,0,0,0,3,2,224
1,2018,4,18,0,0,0,3,2,318
1,2018,4,18,0,0,0,3,2,340
1,2018,4,18,0,0,0,3,2,346
1,2018,4,18,0,0,0,3,2,427
1,2018,4,18,0,0,0,3,2,467
2,2018,4,18,0,0,0,3,2,483
1,2018,4,18,0,0,0,3,2,485
4,2018,4,19,0,0,0,4,2,2
1,2018,4,19,0,0,0,4,2,10
1,2018,4,19,0,0,0,4,2,15
6,2018,4,19,0,0,0,4,2,76
1,2018,4,19,0,0,0,4,2,77
1,2018,4,19,0,0,0,4,2,80
4,2018,4,19,0,0,0,4,2,108
3,2018,4,19,0,0,0,4,2,125
1,2018,4,19,0,0,0,4,2,128
6,2018,4,19,0,0,0,4,2,148
2,2018,4,19,0,0,0,4,2,209
1,2018,4,19,0,0,0,4,2,301
1,2018,4,19,0,0,0,4,2,318
4,2018,4,19,0,0,0,4,2,346
1,2018,4,19,0,0,0,4,2,352
1,2018,4,19,0,0,0,4,2,373
1,2018,4,19,0,0,0,4,2,445
1,2018,4,19,0,0,0,4,2,483
3,2018,4,20,0,0,0,5,2,2
5,2018,4,20,0,0,0,5,2,10
1,2018,4,20,0,0,0,5,2,11
3,2018,4,20,0,0,0,5,2,46
7,2018,4,20,0,0,0,5,2,76
3,2018,4,20,0,0,0,5,2,108
5,2018,4,20,0,0,0,5,2,125
7,2018,4,20,0,0,0,5,2,148
4,2018,4,20,0,0,0,5,2,209
1,2018,4,20,0,0,0,5,2,284
1,2018,4,20,0,0,0,5,2,318
1,2018,4,20,0,0,0,5,2,331
1,2018,4,20,0,0,0,5,2,338
3,2018,4,20,0,0,0,5,2,346
4,2018,4,21,0,0,0,6,2,2
2,2018,4,21,0,0,0,6,2,10
2,2018,4,21,0,0,0,6,2,11
1,2018,4,21,0,0,0,6,2,31
1,2018,4,21,0,0,0,6,2,46
1,2018,4,21,0,0,0,6,2,71
7,2018,4,21,0,0,0,6,2,76
1,2018,4,21,0,0,0,6,2,80
1,2018,4,21,0,0,0,6,2,84
1,2018,4,21,0,0,0,6,2,86
6,2018,4,21,0,0,0,6,2,108
1,2018,4,21,0,0,0,6,2,114
1,2018,4,21,0,0,0,6,2,115
1,2018,4,21,0,0,0,6,2,124
2,2018,4,21,0,0,0,6,2,125
3,2018,4,21,0,0,0,6,2,126
1,2018,4,21,0,0,0,6,2,128
1,2018,4,21,0,0,0,6,2,130
1,2018,4,21,0,0,0,6,2,142
1,2018,4,21,0,0,0,6,2,147
11,2018,4,21,0,0,0,6,2,148
5,2018,4,21,0,0,0,6,2,209
2,2018,4,21,0,0,0,6,2,235
1,2018,4,21,0,0,0,6,2,245
1,2018,4,21,0,0,0,6,2,257
1,2018,4,21,0,0,0,6,2,268
1,2018,4,21,0,0,0,6,2,281
3,2018,4,21,0,0,0,6,2,301
4,2018,4,21,0,0,0,6,2,318
1,2018,4,21,0,0,0,6,2,321
1,2018,4,21,0,0,0,6,2,329
1,2018,4,21,0,0,0,6,2,331
4,2018,4,21,0,0,0,6,2,346
1,2018,4,21,0,0,0,6,2,373
1,2018,4,21,0,0,0,6,2,407
1,2018,4,21,0,0,0,6,2,445
1,2018,4,21,0,0,0,6,2,450
1,2018,4,21,0,0,0,6,2,451
1,2018,4,21,0,0,0,6,2,453
1,2018,4,21,0,0,0,6,2,455
1,2018,4,21,0,0,0,6,2,464
1,2018,4,21,0,0,0,6,2,465
1,2018,4,21,0,0,0,6,2,466
1,2018,4,21,0,0,0,6,2,485
1,2018,4,22,0,0,0,7,2,2
1,2018,4,22,0,0,0,7,2,10
3,2018,4,22,0,0,0,7,2,11
2,2018,4,22,0,0,0,7,2,46
5,2018,4,22,0,0,0,7,2,76
1,2018,4,22,0,0,0,7,2,108
1,2018,4,22,0,0,0,7,2,125
5,2018,4,22,0,0,0,7,2,148
4,2018,4,22,0,0,0,7,2,209
1,2018,4,22,0,0,0,7,2,301
1,2018,4,22,0,0,0,7,2,318
1,2018,4,22,0,0,0,7,2,346
1,2018,4,22,0,0,0,7,2,445
4,2018,4,23,0,0,0,1,2,2
1,2018,4,23,0,0,0,1,2,10
2,2018,4,23,0,0,0,1,2,11
1,2018,4,23,0,0,0,1,2,46
1,2018,4,23,0,0,0,1,2,67
6,2018,4,23,0,0,0,1,2,76
1,2018,4,23,0,0,0,1,2,84
1,2018,4,23,0,0,0,1,2,86
2,2018,4,23,0,0,0,1,2,102
4,2018,4,23,0,0,0,1,2,108
2,2018,4,23,0,0,0,1,2,125
1,2018,4,23,0,0,0,1,2,128
1,2018,4,23,0,0,0,1,2,129
7,2018,4,23,0,0,0,1,2,148
2,2018,4,23,0,0,0,1,2,209
1,2018,4,23,0,0,0,1,2,258
1,2018,4,23,0,0,0,1,2,268
1,2018,4,23,0,0,0,1,2,328
2,2018,4,23,0,0,0,1,2,340
4,2018,4,23,0,0,0,1,2,346
1,2018,4,23,0,0,0,1,2,407
1,2018,4,24,0,0,0,2,2,2
4,2018,4,24,0,0,0,2,2,10
3,2018,4,24,0,0,0,2,2,46
6,2018,4,24,0,0,0,2,2,76
2,2018,4,24,0,0,0,2,2,86
1,2018,4,24,0,0,0,2,2,102
1,2018,4,24,0,0,0,2,2,108
5,2018,4,24,0,0,0,2,2,125
6,2018,4,24,0,0,0,2,2,148
5,2018,4,24,0,0,0,2,2,209
1,2018,4,24,0,0,0,2,2,268
1,2018,4,24,0,0,0,2,2,290
1,2018,4,24,0,0,0,2,2,346
2,2018,4,24,0,0,0,2,2,407
1,2018,4,24,0,0,0,2,2,426
1,2018,4,24,0,0,0,2,2,437
3,2018,4,25,0,0,0,3,2,2
2,2018,4,25,0,0,0,3,2,10
3,2018,4,25,0,0,0,3,2,11
1,2018,4,25,0,0,0,3,2,67
7,2018,4,25,0,0,0,3,2,76
1,2018,4,25,0,0,0,3,2,86
1,2018,4,25,0,0,0,3,2,102
3,2018,4,25,0,0,0,3,2,108
1,2018,4,25,0,0,0,3,2,117
2,2018,4,25,0,0,0,3,2,125
8,2018,4,25,0,0,0,3,2,148
1,2018,4,25,0,0,0,3,2,206
4,2018,4,25,0,0,0,3,2,209
1,2018,4,25,0,0,0,3,2,268
1,2018,4,25,0,0,0,3,2,297
4,2018,4,25,0,0,0,3,2,318
1,2018,4,25,0,0,0,3,2,328
3,2018,4,25,0,0,0,3,2,346
2,2018,4,25,0,0,0,3,2,407
1,2018,4,25,0,0,0,3,2,410
1,2018,4,25,0,0,0,3,2,426
1,2018,4,25,0,0,0,3,2,437
1,2018,4,25,0,0,0,3,2,471
2,2018,4,25,0,0,0,3,2,483
2,2018,4,26,0,0,0,4,2,2
4,2018,4,26,0,0,0,4,2,10
1,2018,4,26,0,0,0,4,2,11
1,2018,4,26,0,0,0,4,2,28
1,2018,4,26,0,0,0,4,2,36
1,2018,4,26,0,0,0,4,2,38
1,2018,4,26,0,0,0,4,2,46
4,2018,4,26,0,0,0,4,2,76
2,2018,4,26,0,0,0,4,2,108
1,2018,4,26,0,0,0,4,2,131
5,2018,4,26,0,0,0,4,2,148
3,2018,4,26,0,0,0,4,2,209
1,2018,4,26,0,0,0,4,2,257
1,2018,4,26,0,0,0,4,2,300
2,2018,4,26,0,0,0,4,2,346
1,2018,4,26,0,0,0,4,2,445
1,2018,4,26,0,0,0,4,2,450
4,2018,4,27,0,0,0,5,2,2
5,2018,4,27,0,0,0,5,2,10
1,2018,4,27,0,0,0,5,2,11
1,2018,4,27,0,0,0,5,2,46
8,2018,4,27,0,0,0,5,2,76
1,2018,4,27,0,0,0,5,2,102
5,2018,4,27,0,0,0,5,2,108
5,2018,4,27,0,0,0,5,2,125
1,2018,4,27,0,0,0,5,2,128
8,2018,4,27,0,0,0,5,2,148
3,2018,4,27,0,0,0,5,2,209
1,2018,4,27,0,0,0,5,2,288
1,2018,4,27,0,0,0,5,2,301
2,2018,4,27,0,0,0,5,2,318
4,2018,4,27,0,0,0,5,2,346
1,2018,4,27,0,0,0,5,2,373
1,2018,4,27,0,0,0,5,2,407
2,2018,4,28,0,0,0,6,2,2
3,2018,4,28,0,0,0,6,2,10
3,2018,4,28,0,0,0,6,2,11
1,2018,4,28,0,0,0,6,2,15
1,2018,4,28,0,0,0,6,2,42
2,2018,4,28,0,0,0,6,2,46
8,2018,4,28,0,0,0,6,2,76
1,2018,4,28,0,0,0,6,2,80
2,2018,4,28,0,0,0,6,2,108
1,2018,4,28,0,0,0,6,2,117
3,2018,4,28,0,0,0,6,2,125
1,2018,4,28,0,0,0,6,2,126
8,2018,4,28,0,0,0,6,2,148
1,2018,4,28,0,0,0,6,2,201
6,2018,4,28,0,0,0,6,2,209
1,2018,4,28,0,0,0,6,2,219
1,2018,4,28,0,0,0,6,2,268
1,2018,4,28,0,0,0,6,2,301
1,2018,4,28,0,0,0,6,2,318
1,2018,4,28,0,0,0,6,2,330
2,2018,4,28,0,0,0,6,2,346
1,2018,4,28,0,0,0,6,2,360
1,2018,4,28,0,0,0,6,2,407
1,2018,4,28,0,0,0,6,2,445
3,2018,4,28,0,0,0,6,2,483
2,2018,4,29,0,0,0,7,2,11
2,2018,4,29,0,0,0,7,2,76
2,2018,4,29,0,0,0,7,2,86
2,2018,4,29,0,0,0,7,2,128
2,2018,4,29,0,0,0,7,2,148
2,2018,4,29,0,0,0,7,2,209
3,2018,4,30,0,0,0,1,2,2
1,2018,4,30,0,0,0,1,2,10
2,2018,4,30,0,0,0,1,2,11
6,2018,4,30,0,0,0,1,2,76
4,2018,4,30,0,0,0,1,2,108
2,2018,4,30,0,0,0,1,2,125
6,2018,4,30,0,0,0,1,2,148
2,2018,4,30,0,0,0,1,2,209
1,2018,4,30,0,0,0,1,2,235
4,2018,4,30,0,0,0,1,2,318
2,2018,4,30,0,0,0,1,2,346
1,2018,4,30,0,0,0,1,2,463
1,2018,4,30,0,0,0,1,2,483
1,2018,5,1,0,0,1,2,2,2
3,2018,5,1,0,0,1,2,2,10
2,2018,5,1,0,0,1,2,2,11
2,2018,5,1,0,0,1,2,2,46
4,2018,5,1,0,0,1,2,2,76
1,2018,5,1,0,0,1,2,2,77
2,2018,5,1,0,0,1,2,2,80
1,2018,5,1,0,0,1,2,2,108
2,2018,5,1,0,0,1,2,2,125
6,2018,5,1,0,0,1,2,2,148
4,2018,5,1,0,0,1,2,2,209
1,2018,5,1,0,0,1,2,2,301
1,2018,5,1,0,0,1,2,2,330
1,2018,5,1,0,0,1,2,2,346
1,2018,5,1,0,0,1,2,2,407
1,2018,5,1,0,0,1,2,2,410
1,2018,5,1,0,0,1,2,2,446
2,2018,5,1,0,0,1,2,2,483
3,2018,5,2,0,0,0,3,2,2
7,2018,5,2,0,0,0,3,2,10
1,2018,5,2,0,0,0,3,2,11
2,2018,5,2,0,0,0,3,2,46
9,2018,5,2,0,0,0,3,2,76
1,2018,5,2,0,0,0,3,2,102
4,2018,5,2,0,0,0,3,2,108
1,2018,5,2,0,0,0,3,2,128
1,2018,5,2,0,0,0,3,2,141
8,2018,5,2,0,0,0,3,2,148
5,2018,5,2,0,0,0,3,2,209
1,2018,5,2,0,0,0,3,2,327
1,2018,5,2,0,0,0,3,2,340
2,2018,5,2,0,0,0,3,2,346
1,2018,5,2,0,0,0,3,2,407
1,2018,5,2,0,0,0,3,2,483
3,2018,5,3,0,0,0,4,2,2
2,2018,5,3,0,0,0,4,2,10
1,2018,5,3,0,0,0,4,2,31
1,2018,5,3,0,0,0,4,2,46
1,2018,5,3,0,0,0,4,2,62
5,2018,5,3,0,0,0,4,2,76
1,2018,5,3,0,0,0,4,2,84
2,2018,5,3,0,0,0,4,2,86
2,2018,5,3,0,0,0,4,2,92
3,2018,5,3,0,0,0,4,2,108
1,2018,5,3,0,0,0,4,2,114
1,2018,5,3,0,0,0,4,2,115
2,2018,5,3,0,0,0,4,2,128
1,2018,5,3,0,0,0,4,2,142
1,2018,5,3,0,0,0,4,2,147
6,2018,5,3,0,0,0,4,2,148
1,2018,5,3,0,0,0,4,2,171
1,2018,5,3,0,0,0,4,2,172
1,2018,5,3,0,0,0,4,2,174
1,2018,5,3,0,0,0,4,2,176
1,2018,5,3,0,0,0,4,2,204
1,2018,5,3,0,0,0,4,2,206
2,2018,5,3,0,0,0,4,2,209
1,2018,5,3,0,0,0,4,2,241
1,2018,5,3,0,0,0,4,2,245
1,2018,5,3,0,0,0,4,2,268
1,2018,5,3,0,0,0,4,2,271
1,2018,5,3,0,0,0,4,2,280
1,2018,5,3,0,0,0,4,2,281
1,2018,5,3,0,0,0,4,2,327
1,2018,5,3,0,0,0,4,2,329
2,2018,5,3,0,0,0,4,2,407
1,2018,5,3,0,0,0,4,2,451
1,2018,5,3,0,0,0,4,2,453
1,2018,5,3,0,0,0,4,2,455
1,2018,5,3,0,0,0,4,2,464
1,2018,5,3,0,0,0,4,2,465
1,2018,5,3,0,0,0,4,2,466
3,2018,5,4,0,0,0,5,2,2
3,2018,5,4,0,0,0,5,2,10
1,2018,5,4,0,0,0,5,2,11
1,2018,5,4,0,0,0,5,2,15
1,2018,5,4,0,0,0,5,2,46
1,2018,5,4,0,0,0,5,2,60
7,2018,5,4,0,0,0,5,2,76
1,2018,5,4,0,0,0,5,2,77
1,2018,5,4,0,0,0,5,2,80
1,2018,5,4,0,0,0,5,2,86
4,2018,5,4,0,0,0,5,2,108
5,2018,5,4,0,0,0,5,2,125
1,2018,5,4,0,0,0,5,2,128
1,2018,5,4,0,0,0,5,2,130
8,2018,5,4,0,0,0,5,2,148
1,2018,5,4,0,0,0,5,2,205
4,2018,5,4,0,0,0,5,2,209
1,2018,5,4,0,0,0,5,2,268
1,2018,5,4,0,0,0,5,2,318
1,2018,5,4,0,0,0,5,2,331
1,2018,5,4,0,0,0,5,2,341
4,2018,5,4,0,0,0,5,2,346
2,2018,5,4,0,0,0,5,2,408
1,2018,5,4,0,0,0,5,2,434
1,2018,5,4,0,0,0,5,2,444
2,2018,5,5,0,0,0,6,2,2
5,2018,5,5,0,0,0,6,2,10
1,2018,5,5,0,0,0,6,2,11
3,2018,5,5,0,0,0,6,2,46
1,2018,5,5,0,0,0,6,2,55
8,2018,5,5,0,0,0,6,2,76
1,2018,5,5,0,0,0,6,2,79
1,2018,5,5,0,0,0,6,2,80
2,2018,5,5,0,0,0,6,2,108
1,2018,5,5,0,0,0,6,2,109
3,2018,5,5,0,0,0,6,2,125
2,2018,5,5,0,0,0,6,2,126
2,2018,5,5,0,0,0,6,2,128
1,2018,5,5,0,0,0,6,2,130
10,2018,5,5,0,0,0,6,2,148
8,2018,5,5,0,0,0,6,2,209
1,2018,5,5,0,0,0,6,2,235
1,2018,5,5,0,0,0,6,2,259
3,2018,5,5,0,0,0,6,2,318
1,2018,5,5,0,0,0,6,2,331
2,2018,5,5,0,0,0,6,2,346
1,2018,5,5,0,0,0,6,2,458
2,2018,5,5,0,0,0,6,2,459
1,2018,5,5,0,0,0,6,2,461
3,2018,5,6,1,0,0,7,2,2
1,2018,5,6,1,0,0,7,2,11
2,2018,5,6,1,0,0,7,2,46
6,2018,5,6,1,0,0,7,2,76
3,2018,5,6,1,0,0,7,2,108
1,2018,5,6,1,0,0,7,2,128
6,2018,5,6,1,0,0,7,2,148
1,2018,5,6,1,0,0,7,2,199
1,2018,5,6,1,0,0,7,2,206
2,2018,5,6,1,0,0,7,2,209
1,2018,5,6,1,0,0,7,2,268
1,2018,5,6,1,0,0,7,2,327
1,2018,5,6,1,0,0,7,2,328
3,2018,5,6,1,0,0,7,2,346
1,2018,5,6,1,0,0,7,2,445
2,2018,5,6,1,0,0,7,2,483
6,2018,5,7,1,0,0,1,2,2
3,2018,5,7,1,0,0,1,2,10
1,2018,5,7,1,0,0,1,2,46
8,2018,5,7,1,0,0,1,2,76
1,2018,5,7,1,0,0,1,2,90
1,2018,5,7,1,0,0,1,2,94
5,2018,5,7,1,0,0,1,2,108
1,2018,5,7,1,0,0,1,2,124
1,2018,5,7,1,0,0,1,2,125
1,2018,5,7,1,0,0,1,2,128
7,2018,5,7,1,0,0,1,2,148
1,2018,5,7,1,0,0,1,2,206
3,2018,5,7,1,0,0,1,2,209
1,2018,5,7,1,0,0,1,2,212
1,2018,5,7,1,0,0,1,2,219
1,2018,5,7,1,0,0,1,2,224
1,2018,5,7,1,0,0,1,2,257
1,2018,5,7,1,0,0,1,2,268
1,2018,5,7,1,0,0,1,2,292
2,2018,5,7,1,0,0,1,2,318
2,2018,5,7,1,0,0,1,2,346
1,2018,5,7,1,0,0,1,2,373
1,2018,5,7,1,0,0,1,2,404
2,2018,5,8,0,0,0,2,2,2
3,2018,5,8,0,0,0,2,2,10
4,2018,5,8,0,0,0,2,2,76
2,2018,5,8,0,0,0,2,2,108
4,2018,5,8,0,0,0,2,2,148
2,2018,5,8,0,0,0,2,2,209
1,2018,5,8,0,0,0,2,2,318
1,2018,5,8,0,0,0,2,2,346
1,2018,5,8,0,0,0,2,2,463
3,2018,5,8,0,0,0,2,2,483
8,2018,5,9,0,0,0,3,2,2
10,2018,5,9,0,0,0,3,2,10
1,2018,5,9,0,0,0,3,2,11
2,2018,5,9,0,0,0,3,2,46
1,2018,5,9,0,0,0,3,2,52
1,2018,5,9,0,0,0,3,2,72
1,2018,5,9,0,0,0,3,2,73
1,2018,5,9,0,0,0,3,2,75
12,2018,5,9,0,0,0,3,2,76
2,2018,5,9,0,0,0,3,2,77
2,2018,5,9,0,0,0,3,2,80
1,2018,5,9,0,0,0,3,2,84
1,2018,5,9,0,0,0,3,2,85
1,2018,5,9,0,0,0,3,2,86
2,2018,5,9,0,0,0,3,2,90
2,2018,5,9,0,0,0,3,2,94
6,2018,5,9,0,0,0,3,2,108
1,2018,5,9,0,0,0,3,2,109
1,2018,5,9,0,0,0,3,2,121
4,2018,5,9,0,0,0,3,2,125
1,2018,5,9,0,0,0,3,2,127
2,2018,5,9,0,0,0,3,2,128
1,2018,5,9,0,0,0,3,2,139
14,2018,5,9,0,0,0,3,2,148
2,2018,5,9,0,0,0,3,2,174
2,2018,5,9,0,0,0,3,2,177
1,2018,5,9,0,0,0,3,2,206
8,2018,5,9,0,0,0,3,2,209
1,2018,5,9,0,0,0,3,2,215
2,2018,5,9,0,0,0,3,2,239
1,2018,5,9,0,0,0,3,2,246
7,2018,5,9,0,0,0,3,2,318
2,2018,5,9,0,0,0,3,2,319
1,2018,5,9,0,0,0,3,2,331
6,2018,5,9,0,0,0,3,2,346
1,2018,5,9,0,0,0,3,2,386
2,2018,5,9,0,0,0,3,2,407
6,2018,5,9,0,0,0,3,2,421
2,2018,5,9,0,0,0,3,2,437
1,2018,5,9,0,0,0,3,2,445
1,2018,5,9,0,0,0,3,2,451
1,2018,5,9,0,0,0,3,2,453
1,2018,5,9,0,0,0,3,2,454
1,2018,5,9,0,0,0,3,2,455
6,2018,5,9,0,0,0,3,2,483
1,2018,5,10,0,0,0,4,2,2
1,2018,5,10,0,0,0,4,2,8
3,2018,5,10,0,0,0,4,2,10
4,2018,5,10,0,0,0,4,2,46
1,2018,5,10,0,0,0,4,2,70
1,2018,5,10,0,0,0,4,2,71
3,2018,5,10,0,0,0,4,2,76
1,2018,5,10,0,0,0,4,2,77
1,2018,5,10,0,0,0,4,2,80
1,2018,5,10,0,0,0,4,2,86
1,2018,5,10,0,0,0,4,2,108
2,2018,5,10,0,0,0,4,2,125
1,2018,5,10,0,0,0,4,2,128
1,2018,5,10,0,0,0,4,2,131
2,2018,5,10,0,0,0,4,2,139
4,2018,5,10,0,0,0,4,2,148
1,2018,5,10,0,0,0,4,2,166
1,2018,5,10,0,0,0,4,2,172
1,2018,5,10,0,0,0,4,2,174
3,2018,5,10,0,0,0,4,2,209
1,2018,5,10,0,0,0,4,2,227
1,2018,5,10,0,0,0,4,2,318
1,2018,5,10,0,0,0,4,2,346
1,2018,5,10,0,0,0,4,2,385
1,2018,5,10,0,0,0,4,2,386
1,2018,5,10,0,0,0,4,2,407
2,2018,5,10,0,0,0,4,2,421
3,2018,5,10,0,0,0,4,2,422
1,2018,5,10,0,0,0,4,2,433
1,2018,5,10,0,0,0,4,2,437
5,2018,5,11,0,0,0,5,2,2
7,2018,5,11,0,0,0,5,2,10
1,2018,5,11,0,0,0,5,2,15
1,2018,5,11,0,0,0,5,2,31
6,2018,5,11,0,0,0,5,2,46
1,2018,5,11,0,0,0,5,2,57
9,2018,5,11,0,0,0,5,2,76
2,2018,5,11,0,0,0,5,2,77
2,2018,5,11,0,0,0,5,2,80
2,2018,5,11,0,0,0,5,2,84
1,2018,5,11,0,0,0,5,2,90
1,2018,5,11,0,0,0,5,2,92
1,2018,5,11,0,0,0,5,2,94
2,2018,5,11,0,0,0,5,2,102
1,2018,5,11,0,0,0,5,2,104
5,2018,5,11,0,0,0,5,2,108
1,2018,5,11,0,0,0,5,2,121
1,2018,5,11,0,0,0,5,2,124
3,2018,5,11,0,0,0,5,2,125
2,2018,5,11,0,0,0,5,2,128
2,2018,5,11,0,0,0,5,2,139
1,2018,5,11,0,0,0,5,2,142
2,2018,5,11,0,0,0,5,2,147
11,2018,5,11,0,0,0,5,2,148
1,2018,5,11,0,0,0,5,2,172
1,2018,5,11,0,0,0,5,2,174
1,2018,5,11,0,0,0,5,2,177
1,2018,5,11,0,0,0,5,2,206
5,2018,5,11,0,0,0,5,2,209
2,2018,5,11,0,0,0,5,2,232
3,2018,5,11,0,0,0,5,2,235
1,2018,5,11,0,0,0,5,2,245
1,2018,5,11,0,0,0,5,2,266
2,2018,5,11,0,0,0,5,2,268
1,2018,5,11,0,0,0,5,2,281
1,2018,5,11,0,0,0,5,2,290
1,2018,5,11,0,0,0,5,2,314
5,2018,5,11,0,0,0,5,2,318
1,2018,5,11,0,0,0,5,2,320
1,2018,5,11,0,0,0,5,2,321
1,2018,5,11,0,0,0,5,2,329
1,2018,5,11,0,0,0,5,2,331
1,2018,5,11,0,0,0,5,2,337
1,2018,5,11,0,0,0,5,2,339
2,2018,5,11,0,0,0,5,2,340
4,2018,5,11,0,0,0,5,2,346
1,2018,5,11,0,0,0,5,2,353
4,2018,5,11,0,0,0,5,2,407
4,2018,5,11,0,0,0,5,2,421
5,2018,5,11,0,0,0,5,2,422
2,2018,5,11,0,0,0,5,2,426
1,2018,5,11,0,0,0,5,2,437
1,2018,5,11,0,0,0,5,2,439
1,2018,5,11,0,0,0,5,2,444
2,2018,5,11,0,0,0,5,2,451
2,2018,5,11,0,0,0,5,2,453
2,2018,5,11,0,0,0,5,2,455
1,2018,5,11,0,0,0,5,2,464
1,2018,5,11,0,0,0,5,2,465
1,2018,5,11,0,0,0,5,2,466
5,2018,5,12,0,0,0,6,2,2
5,2018,5,12,0,0,0,6,2,10
1,2018,5,12,0,0,0,6,2,46
1,2018,5,12,0,0,0,6,2,55
8,2018,5,12,0,0,0,6,2,76
1,2018,5,12,0,0,0,6,2,77
1,2018,5,12,0,0,0,6,2,80
1,2018,5,12,0,0,0,6,2,84
3,2018,5,12,0,0,0,6,2,86
1,2018,5,12,0,0,0,6,2,90
1,2018,5,12,0,0,0,6,2,92
1,2018,5,12,0,0,0,6,2,94
1,2018,5,12,0,0,0,6,2,106
5,2018,5,12,0,0,0,6,2,108
1,2018,5,12,0,0,0,6,2,117
3,2018,5,12,0,0,0,6,2,125
1,2018,5,12,0,0,0,6,2,127
1,2018,5,12,0,0,0,6,2,128
1,2018,5,12,0,0,0,6,2,139
8,2018,5,12,0,0,0,6,2,148
1,2018,5,12,0,0,0,6,2,171
2,2018,5,12,0,0,0,6,2,174
2,2018,5,12,0,0,0,6,2,176
1,2018,5,12,0,0,0,6,2,177
4,2018,5,12,0,0,0,6,2,209
1,2018,5,12,0,0,0,6,2,239
1,2018,5,12,0,0,0,6,2,248
1,2018,5,12,0,0,0,6,2,257
1,2018,5,12,0,0,0,6,2,258
1,2018,5,12,0,0,0,6,2,268
1,2018,5,12,0,0,0,6,2,298
1,2018,5,12,0,0,0,6,2,300
3,2018,5,12,0,0,0,6,2,318
1,2018,5,12,0,0,0,6,2,331
5,2018,5,12,0,0,0,6,2,346
1,2018,5,12,0,0,0,6,2,402
1,2018,5,12,0,0,0,6,2,407
4,2018,5,12,0,0,0,6,2,421
5,2018,5,12,0,0,0,6,2,422
1,2018,5,12,0,0,0,6,2,485
3,2018,5,13,0,0,0,7,2,10
1,2018,5,13,0,0,0,7,2,46
2,2018,5,13,0,0,0,7,2,76
1,2018,5,13,0,0,0,7,2,77
1,2018,5,13,0,0,0,7,2,80
1,2018,5,13,0,0,0,7,2,125
1,2018,5,13,0,0,0,7,2,128
3,2018,5,13,0,0,0,7,2,148
3,2018,5,13,0,0,0,7,2,209
1,2018,5,13,0,0,0,7,2,215
1,2018,5,13,0,0,0,7,2,235
2,2018,5,13,0,0,0,7,2,483
2,2018,5,14,0,0,0,1,2,2
2,2018,5,14,0,0,0,1,2,10
1,2018,5,14,0,0,0,1,2,11
1,2018,5,14,0,0,0,1,2,46
5,2018,5,14,0,0,0,1,2,76
2,2018,5,14,0,0,0,1,2,108
1,2018,5,14,0,0,0,1,2,128
4,2018,5,14,0,0,0,1,2,148
3,2018,5,14,0,0,0,1,2,209
1,2018,5,14,0,0,0,1,2,285
2,2018,5,14,0,0,0,1,2,318
1,2018,5,14,0,0,0,1,2,331
2,2018,5,14,0,0,0,1,2,346
1,2018,5,14,0,0,0,1,2,419
1,2018,5,14,0,0,0,1,2,483
8,2018,5,15,0,0,0,2,2,2
1,2018,5,15,0,0,0,2,2,10
1,2018,5,15,0,0,0,2,2,11
8,2018,5,15,0,0,0,2,2,76
1,2018,5,15,0,0,0,2,2,80
1,2018,5,15,0,0,0,2,2,84
1,2018,5,15,0,0,0,2,2,86
1,2018,5,15,0,0,0,2,2,90
8,2018,5,15,0,0,0,2,2,108
1,2018,5,15,0,0,0,2,2,109
9,2018,5,15,0,0,0,2,2,148
1,2018,5,15,0,0,0,2,2,227
1,2018,5,15,0,0,0,2,2,268
1,2018,5,15,0,0,0,2,2,318
6,2018,5,15,0,0,0,2,2,346
1,2018,5,15,0,0,0,2,2,445
1,2018,5,15,0,0,0,2,2,471
2,2018,5,15,0,0,0,2,2,483
2,2018,5,16,0,0,0,3,2,2
2,2018,5,16,0,0,0,3,2,10
4,2018,5,16,0,0,0,3,2,76
2,2018,5,16,0,0,0,3,2,108
2,2018,5,16,0,0,0,3,2,128
4,2018,5,16,0,0,0,3,2,148
2,2018,5,16,0,0,0,3,2,209
2,2018,5,16,0,0,0,3,2,257
1,2018,5,16,0,0,0,3,2,318
2,2018,5,16,0,0,0,3,2,346
1,2018,5,16,0,0,0,3,2,439
1,2018,5,16,0,0,0,3,2,458
1,2018,5,16,0,0,0,3,2,459
4,2018,5,17,0,0,0,4,2,2
2,2018,5,17,0,0,0,4,2,10
1,2018,5,17,0,0,0,4,2,11
2,2018,5,17,0,0,0,4,2,46
