"order_id","payment_sequential","payment_type","payment_installments","payment_value"
"16590e9d976a66505a26c3c820d47295",1,"credit_card",1,133.71
"dc5c1e4b9f70ea51724488c3f86b7c68",1,"credit_card",5,396.32
"8b01dbab48de4c2a6edcca84a1798df0",1,"credit_card",2,22.29
"ccb3e2fc8477b6fd3e3edf0dad0211b6",1,"credit_card",4,235.12
"22473977c12e562a85b3713c75e36120",1,"boleto",1,171.98
"b53fe2cf3a372c3ee003f70652185fa9",1,"credit_card",5,204.55
"2ab7c0d346a37bba7f0a515bdd281745",1,"credit_card",1,48.13
"5f5d440ddcc70a0ba6f17804435ec791",1,"credit_card",1,302.62
"472ce7491b9e1d5409e48c3717a8072e",1,"voucher",1,86.94
"dea1e695f08ba5ff543ac1f0132f6db3",1,"credit_card",1,160.16
"372538516b3d3f36483772cc19b2e433",1,"credit_card",2,125.98
"d4b9a0a5998cc96610a91b5de647f440",1,"credit_card",1,77.19
"a9bbc934d59147ac5d452271a95e4891",1,"voucher",1,184.27
"087c44ddc65697d4a3a2af9234c5a22b",1,"credit_card",1,66.25
"4d0c3a21d494b800520fb1dbaa715164",1,"credit_card",6,119.64
"c72933a2493f0ce8b9631656d78520fd",1,"credit_card",2,84.65
"14e9f1caf8efa770b1a67ec0adf24737",1,"boleto",1,131.76
"cdc8fc8cc642886abe16af26b0781daf",1,"credit_card",10,110.61
"e0a341e9f5a2c4c054ef1f49f6836414",1,"credit_card",1,30.09
"54c8a1ae2a5ba17d24381040d3ae3fe9",1,"boleto",1,113.62
"3f265b4152ce33df196725325e99ef49",1,"credit_card",1,59.23
"323d6a7119864c4c95a2a27b45e89b6c",1,"credit_card",1,38.68
"23dc1dae65a022e0f216c057e1ad3b72",1,"boleto",1,66.1
"cabbda9faa21b3ae37ff649c0fec4f55",1,"boleto",1,162.19
"5627a31940ca40213ead4a6a71e7b386",1,"credit_card",1,69.14
"3f70fa55743ebe05b4b94594c082dfc4",1,"boleto",1,25.5
"29acb175de2a4da2b456200329d0f5ca",1,"credit_card",1,171
"cdddbaf91f8abd761e51c7d5f035695b",1,"credit_card",10,254.04
"c31c1cc9cd9ad952cbdc6310eaf88e15",1,"credit_card",2,116.16
"5d1a75b5ee80b3ef12a57b30a418975c",1,"boleto",1,287.55
"57b27ed317a9d0ed3ed31b5a50392b51",1,"credit_card",2,127.82
"69a4726dcd85987f5c301bda6d0ec78f",1,"boleto",1,266.83
"b29f76d1f7a17439d2e451cfb6afad05",1,"credit_card",7,689.93
"0cd8c62de8c2338e4af0afe71e56ee64",1,"credit_card",1,19.78
"d5355dced21ef64e6f081ec25945fbd6",1,"credit_card",4,109.77
"949ee5d5e7ced365753539d09e52289f",1,"voucher",1,37.77
"7942fdd6290ee4b2946bb066287bc91d",1,"credit_card",10,139.62
"80603ff81081f5b1afa87c01e8cf490e",1,"credit_card",1,60.85
"d199bccd68b67266244fd9e225d6f77e",1,"credit_card",1,16.22
"768a7c234c6cd1715bde13496e5cfc26",1,"credit_card",8,233.83
"0dee58528ed64475b6af5433ef84dc23",1,"credit_card",6,138.15
"e914e961033af34e2fc13b3b0d698a94",1,"credit_card",1,39.59
"488af1da339f776ccc9c5d4b26203cec",1,"credit_card",1,57.72
"263c5916eca59eff23f65a1cab611380",1,"credit_card",2,98.82
"3db98e0e4429b61241e02a015c6cea46",1,"credit_card",6,96.47
"979fdfc1766453994df684ee9637ec80",1,"boleto",1,131.21
"40ff15fd1f4a802dd323bd89a6967b5c",1,"credit_card",2,45.39
"076d71b244e240e104ffe5bf5985faa2",1,"credit_card",1,8.93
"e4ba1a004c49a4399b0cd95fdc64a7e4",1,"credit_card",5,244.8
"239f380355f65dcb68551f07d16fc4a8",1,"credit_card",10,251.63
"89a854a74c3f34399207674b686299b0",1,"credit_card",2,161.9
"e4b2030986f453ba45c63a508073e3d3",1,"credit_card",3,253.07
"e12d873b226207d68d316a6bcf65123f",1,"credit_card",2,45.1
"a36c4be04977d1e030ff28b9791d8ebc",1,"credit_card",3,148.07
"d6e86df5b1614d493da54c4c87ce7f2d",2,"voucher",1,163.58
"e8b4a4b281582a6ea90afb7a0e7a0eb9",1,"credit_card",5,101.72
"c90fb992daf8f63f00c1f7819f0897ab",1,"boleto",1,214.32
"fc66798245e4d173bcc7eb36eb72a278",1,"credit_card",2,179.22
"491a1961ff53513a57fa193570a11311",2,"voucher",1,50
"d1ccf9110e914e714e76f6434142710f",1,"credit_card",10,154.62
"e4cbb88fcf9a02837b22b1f6f812a9ed",2,"voucher",1,25
"2a797f1dfd6274ca81b660f4c59d0269",1,"boleto",1,202.07
"7d68f1da2ad6d6fa877e000788daf541",1,"credit_card",4,291.52
"c195f1fa107c4161ca71b557b72b01db",1,"credit_card",3,71.62
"c55cdae2f69a79de4fe44a6437391c64",1,"credit_card",1,36.77
"16efc11ccab2e8a17656020f80cd39e3",1,"boleto",1,255.93
"3a17199c5f4688279c69a931b1950c86",2,"voucher",1,32.22
"c11b9c3650e886882788fb2f834dd152",1,"boleto",1,53.27
"d16add0ce9751d6b9e83bcbea48aaefd",1,"credit_card",8,203.05
"5a77e4bc8ac96edc52bed4bc00eaab7c",1,"boleto",1,45.95
"6afa03fba2ab6ae8174e9c9477c85506",1,"credit_card",1,54.1
"dc034558fc2acd4a0d55733dd55b3b9c",1,"credit_card",5,185.94
"a28b2354a61dbafb15e76454d557d543",1,"credit_card",1,49.12
"eed5f84919d668737e50dac75a4ebbd4",1,"credit_card",3,195.48
"c590ba67ec2c2ec0625ec1f9119b6598",1,"boleto",1,56.22
"817856093e04996ba35912467fcb6706",1,"credit_card",1,53.05
"620f129681ecd1062dff9066aeae1e28",1,"credit_card",10,127.92
"1593ad9516af3ed6b4bfa1769d77f0b0",1,"credit_card",10,743.56
"c4583fb919a75c51dfb38e60c34d29c2",1,"credit_card",9,96.71
"f6cd41298d06413e39c491540baf2745",1,"credit_card",1,121.78
"015e6682b50c824bfdab6b866f937936",1,"boleto",1,168.27
"eaf817b1e9460ea656747c70aa8d9c6b",1,"credit_card",1,72.56
"a0b7e79b8a0c48aa2f4112b356be6e01",1,"boleto",1,449.74
"b058d10cd1c5819182e6071160eb23a0",1,"credit_card",8,223.19
"1edf6220f293bb806c6d390700ccccd6",1,"boleto",1,73.94
"aff48f2bfd2432bf92264b9308c424c3",2,"voucher",1,27.4
"d19a87282922be2fe89f5234b1bb6c14",1,"credit_card",2,74.05
"4bdb824616b048d04ab361c35af51e77",1,"boleto",1,35.4
"5e3e20f7b30f0f66aa9dccc8e30cfb1e",1,"credit_card",3,172.34
"f23444b164e24a1e91c2457d1dc788f7",1,"credit_card",1,107.99
"103407760762721e1dbb7247b5f7c331",1,"credit_card",2,48.3
"1a2442f225e9147e717dfaa6a93058d4",1,"credit_card",4,80.77
"c54856ceaaaf3a273f3921da4faf1e8f",1,"credit_card",3,88.76
"551881f4a46fb5aafca0e72765c499a9",1,"credit_card",2,109.07
"38035a76fee1437dca92e94b3e057af6",1,"credit_card",1,60
"d9237a626ce181c849177a05d3e863f2",1,"credit_card",1,35
"918c8964de139753f073e73843b677af",1,"boleto",1,35.1
"6f8f0e3ba6fb99d979b8db8728b6a385",1,"boleto",1,276.08
"0049edf42837aa808e03552a62bd2158",1,"credit_card",1,67.5
"e93662c430b438b8bd5d1bd6e35480a7",1,"credit_card",3,176.11
"5c78dd4658f7e317f7e2b71fe2abf783",1,"credit_card",1,37.44
"3f61fdc385ace6c39912703194992ad7",1,"boleto",1,169.48
"3d0c0f6ab268b67176fd58927a08b69b",2,"voucher",1,40.4
"f964ec281f9f4098870fff22b6b74fec",1,"credit_card",4,47.51
"754edc03c66f1bd22203c465db885cbf",1,"boleto",1,69.56
"8febb29840d98fdfb4f00b2b26e4000c",1,"credit_card",4,44.24
"0d88c1807ea23596e9a3222c2aad549d",1,"credit_card",1,54
"41189ec3ec41a82996b68cb4a6a661fa",1,"credit_card",1,22.79
"7b232b239a1cddecaf6d757b4bb3a0ae",1,"credit_card",1,75.07
"778d960ed98fe278fca42ee20d002b1f",1,"boleto",1,64.03
"9e52bb433e0c3da92cd75849bc446fac",1,"credit_card",2,186.43
"6dc67cb39f917644a71c8f9410d6505a",1,"credit_card",7,147.06
"770ba60e0114ccb3038b59f95645817d",1,"credit_card",5,116.94
"016befe103ce7c9e5b1b7ef359777eea",1,"credit_card",3,60.85
"9e5ad464d579c1593e82dee8ffaf05f9",1,"credit_card",1,136.98
"c401e0f907a3a0912a86473918b3aaa0",1,"boleto",1,139.28
"42764ea3fe3c6143d0c7e3deef849e78",1,"credit_card",3,63.1
"1b4fa94977b3370291611e53694a6918",1,"credit_card",6,67.22
"ee9ca989fc93ba09a6eddc250ce01742",8,"voucher",1,5.31
"905a97a2114f9c1e549b9f76fb5a8429",1,"credit_card",10,908.43
"fd7d4eb658279656ec6fa1ff66620925",1,"boleto",1,20.29
"9d3c59fdcbaa99d6857084449b8aacd3",1,"boleto",1,112.4
"f390346ecbf61a6b81b92017a7410df1",1,"credit_card",1,69.73
"3a272f742a03e6f800cdc955ef4c173e",1,"credit_card",5,93.49
"39f95a00d83145b299d7b0aeddccd24f",1,"credit_card",1,58.6
"7ed7d32f98587cf0d5aee4ccec43e11e",1,"credit_card",3,38.78
"ea74dd3b5134d715abcf385bc904d577",1,"credit_card",1,61.87
"c2a9913d397112443fdd3676baea3e98",1,"credit_card",1,21.04
"dd1dfe88448d5571a97af819c52776b4",1,"credit_card",3,68.89
"e1e667177bf730d0964be7732d806213",1,"boleto",1,105.3
"55237a86ff63f2db34b6b47bbb3d694f",1,"credit_card",1,126.19
"31ebb964e83b9262b17cf1583a3eb45f",1,"credit_card",1,303.76
"5ae27cc40da0652f19685c5b8352c979",1,"credit_card",8,510.3
"3c91e3497ee8a38751b01e5d549a9bf3",1,"credit_card",1,26.24
"34c5c02777cc9ff009021f208b971041",1,"credit_card",5,199.14
"7d7a6cf235917cb4b46fdce40d607758",1,"credit_card",2,120.4
"bd971317e81cfe24ddbdd9226751da33",1,"credit_card",9,476.85
"898377de9edf5bb634bf69bea116a339",1,"boleto",1,103.19
"844f01e04cbbf8ba9a2ada9f036eb8d2",1,"credit_card",1,42.69
"22944b4163f09171dfb645a94b87e645",1,"credit_card",2,311.33
"9f9163244dc37358223b3534a4013807",1,"credit_card",5,91.23
"00bdcdda88e6b02977fc6ce3d412c600",1,"credit_card",1,137.83
"b144e2ac9863ed27bc59dbe4dd2f8773",1,"credit_card",2,99.7
"d67445efbe81f76ebe2f1e2c474411f0",1,"credit_card",1,66.82
"0d8e4bdd8a9f84b606ea672b4e722f8f",1,"credit_card",1,328.05
"27c7c6aa7b6f3de99d2a3a64674d296f",1,"credit_card",5,123.2
"f4a88e642ae69a32fc88f63ffbf49651",1,"credit_card",4,64.22
"240daaf6efd35c9e062dbfd0a74beb91",1,"credit_card",1,58.16
"5bbc94ad182b8b20ea955b1c3cae7d60",1,"credit_card",10,538.07
"8d5af908ce8ffa721a9f665abb660200",1,"credit_card",2,64
"d9ed7b8cfe99da8442618eabb0f9997c",1,"credit_card",4,230
"7fd85cb0143de098a4c5ab5a57bfbd91",1,"credit_card",3,79.73
"9b2d0b62b218b964a7d93e0df5e07b7f",1,"boleto",1,30.69
"a518b37b54f26e19044d8706b65e8133",1,"boleto",1,61.85
"81194be55fc90582cc03fab5c592f817",1,"credit_card",2,69.32
"44d2ec7f124befc9d02cd313f1af14c5",1,"boleto",1,142.69
"c05394da933eae4ce6e374978c70998b",1,"credit_card",1,76.79
"c09395a3ba913b8f6c2594a7df7df72b",1,"credit_card",2,325.35
"34d79427f2177b6ab8397e13d4233a85",1,"credit_card",1,46.78
"20a1537691864a0ec56e69c40ec2ae95",1,"credit_card",2,243.62
"b8bf848cf366061f0e9555337da2a9d6",1,"boleto",1,55
"02c6f38cbd2d15df19cf2621019823fd",1,"boleto",1,413.96
"29748bf43e13388a744dbf9111d073e9",1,"credit_card",2,155.25
"c1f89369bd3cbb73632fdaa0ccaea081",1,"credit_card",1,19.39
"33dc68ee07456f6fa5da352d9cca5d93",1,"credit_card",8,521.56
"250eede6202cff2981de57cba5c1b08c",2,"voucher",1,25
"d6e14e286083e99ba8571e9e8baac0b6",1,"credit_card",8,200.35
"9960ee97c2f8d801a200a01893b3942f",2,"voucher",1,201.65
"5e7715473075848a1953230996ea3b3d",1,"credit_card",4,40.09
"5021c4cb8f8fa752b0b12fc72fd72cf4",1,"credit_card",1,59.09
"3e654c7f3c4a852f6b18cede3015ea0d",1,"credit_card",1,136.93
"8e642de08fc40170f87db3c976ba2dd2",1,"credit_card",10,234.3
"d9ae780e2e7cd20bca43149fc09cf5bc",1,"credit_card",4,85.14
"611aef870c45d1ba9c852bab44e25f36",1,"credit_card",3,98.56
"164a6c920f4a6f51223792333af13e24",1,"credit_card",2,63.12
"1b0eaf74d5b9166e7e9dc0b39be862a8",1,"credit_card",10,434.35
"809fc33617d44c48deb9b253aa7397ac",1,"credit_card",10,114.28
"aee7414ea78fbc7601f88ecb530038aa",1,"credit_card",8,177.37
"0e7be6aaa59ac324e8b9b4e71a84f3be",1,"credit_card",1,80.49
"de71f9cb7b28e41118fb7bb28a6b1087",1,"credit_card",1,33.9
"0f924038b00d1f102e4d09bea4fa666a",1,"credit_card",10,2759.95
"cef1e24f9b327a9571e045a091dea452",1,"boleto",1,45.48
"708c129b280e719faa3988c41374d4fd",1,"credit_card",2,136.46
"eb999d408b8016b7bd014cf08348fe86",2,"voucher",1,86.3
"b168316aac3ca36c5087b0e250c9008f",1,"boleto",1,31
"de4c508282732a9138afe232f9c7285e",1,"credit_card",1,70.27
"1308af1ed83bcb145e40683235fdfeb3",1,"debit_card",1,42.9
"2edf506c823b1a3bc6d134864bc4c10c",1,"credit_card",3,89.19
"d4da0eae97584a51df1e150a105e4f20",1,"credit_card",4,249.39
"3828ca6e6450e317619b87f49eca6492",1,"debit_card",1,20.89
"eb56ddfc112b49241ad368f44da00dc3",1,"boleto",1,113.42
"252a22829815d332157a9f3a8fe174e6",1,"credit_card",8,215.83
"cf8734286de02dbdf9700cdf2bf07976",1,"boleto",1,55.04
"af665fdb65698c6161b3f5ab956f3d2e",1,"boleto",1,72.45
"b6659c7944e48c1be78a188b4d51dbeb",1,"credit_card",1,40.05
"e2c0db58acdbd422711f241243fc726d",1,"boleto",1,52.77
"2276cb7758bd76c104cd5a3971f47e9e",1,"credit_card",1,113.55
"451bc3a8e6666fa7fa88c989b996a500",1,"boleto",1,199.26
"9dbceabb8ca1d10023c837a1b30f852d",1,"credit_card",6,68.43
"f84ce87db546331194264e91b87fe84d",1,"credit_card",6,118.7
"f9f88b0c2d64a8b36cbf24b1b35cd3d9",1,"debit_card",1,144.78
"4624f54e368960605699b48f08d4ff9c",1,"credit_card",2,75.53
"775eb0ae1891c8dd8f12c2f8c6850006",1,"credit_card",8,1326.79
"fb502b9421eb6ab817d72fc973b7b708",1,"boleto",1,73.34
"3e94a8c8e34e42fff9e500e404d5d233",1,"credit_card",1,32.13
"a082f140d70dd20b4e2d7538557b5946",1,"credit_card",8,127.9
"e471b8e7eaa8fd21277e359033828817",1,"credit_card",2,149.73
"649fbfef8ead059794ca4dff975904d0",1,"credit_card",1,150.78
"cbcdbe6b464173a568087f71cc7593f5",1,"credit_card",7,578.78
"19b37f1efa2ddaf265496e78e245c19a",1,"credit_card",2,49.45
"510bff1cf06be1143d3b6698df2fd486",2,"credit_card",8,406.38
"c643ec88999766ebea4bf3bc53d21e41",1,"credit_card",1,63.27
"1e7daa50f3b5b4b0325e1467947249f1",1,"credit_card",2,248.33
"d1846363415db8171f834ad2c5ad25d3",1,"credit_card",1,48.21
"c8da096eda1ac468af162c20d2621512",1,"credit_card",10,285.73
"2c293bd3c9f41735731112a36cbcaf81",1,"boleto",1,184.17
"c56e40373799e9fb580a236fd5fc72a9",1,"credit_card",8,83.12
"d40d7acb41c23539b6b47ea86e260c28",1,"credit_card",4,96.66
"89754646c3e0baa367bbe02974056098",1,"credit_card",1,51.85
"af4c6eae672d9b20d881b0ef961bee65",1,"boleto",1,56.78
"e547c4009f2792489ad11ee1d89d13de",1,"credit_card",4,45.09
"68b4e818c05f12bec3a76417829c2846",1,"boleto",1,157.78
"41b3c9e5e85309a0ddf6fdf03c906b26",1,"voucher",1,118.35
"0c31953b008c5e98882d436f4298cde0",1,"credit_card",4,108.3
"01643942766bdec224d5593041f714e6",1,"credit_card",1,47.6
"c938c0f0b42620a6be99b3f558ead0f8",1,"credit_card",8,266.44
"97868e4c884bc85f4501ae0a66181cc9",1,"credit_card",2,172.84
"abb4105be6a56ad64b74e4e74d5fe4f4",1,"credit_card",5,827.91
"53a2fc4e276fa45a7962cec897d2bc89",1,"credit_card",2,142.14
"b58a6cafa236091ed83bec2b0ff64ec7",1,"boleto",1,61.84
"879d57dc015759bf30e71a20b5ae0652",1,"credit_card",2,179.6
"98ce4ac632c6960f83f6b7d7323ba9a5",1,"credit_card",3,74.31
"690b993c5b9c86969f5d763a0f1d5c36",1,"credit_card",1,50.62
"66cbf9f31647802b60c0db44f2924ecb",1,"credit_card",4,190
"fdbaa530778c33afe4b7762457bd8204",1,"credit_card",2,75.65
"fc785ee76910f164cc65821f006a58d5",1,"voucher",1,175.64
"a00ae528eb61acacc2917ce50bf77d65",1,"credit_card",5,112.35
"52217c0ab449b049002b45c4d68f7bb4",1,"credit_card",6,175.9
"8a1af4b10efdc90daa0fbd611fee2420",1,"credit_card",1,43.62
"c785675f92b03bbf76fbbcbf2acfe7da",1,"credit_card",3,327.01
"bdda3ba1c505bc39ff2117e340280a74",1,"credit_card",3,141.67
"9a259797098595401e84f676d0c57320",1,"credit_card",2,88.9
"7729dd457f2649c804b02f610b54acc7",1,"boleto",1,67.18
"b54fa43051fefab27d1f06b71938062c",1,"credit_card",10,211.25
"329799621fa31033287e1294f418de06",1,"boleto",1,141.47
"ff455a4ac6c4471e4e1ddc55f6610e60",1,"credit_card",4,320.07
"578daeebdebcc19bd2dcba1f6b06b3ce",1,"credit_card",10,108.3
"10f5c2d2d4bfa731b1ea9cdcb6175099",1,"boleto",1,97.83
"3b12b05b1ef9fd1f18face4e10c50c2e",1,"credit_card",1,275.5
"67fd617db75c8db65cca2054ac5c8bbd",1,"boleto",1,36.73
"1590f37cad06b14cb123f6a45b2bdf4c",2,"credit_card",5,53.65
"59de7be8730dc1a20caadff4c7686027",1,"credit_card",1,82.88
"34763d94ee16ecffb979852f4ee83571",1,"credit_card",5,110.12
"0f6d4797b3933b25519398b754dfe58c",1,"credit_card",1,114.79
"3fb155b4897652f5cdf1b5efff32a465",1,"credit_card",5,596.27
"bc7a8b1110cf6edfecfcb0a1484f36dd",1,"boleto",1,85.6
"45de27572f22822e03786f094dee22f3",1,"credit_card",1,93.09
"09ec142bfa34576d3914bdf8c19927c2",1,"credit_card",1,70.76
"37e543508b869d9d46e5cb9eedc85cdb",1,"credit_card",10,217.29
"0e135d08663e167e3c28ef4b5c61424c",1,"credit_card",1,97.71
"e09eca55c225b904c8579bb1c56b77b2",1,"credit_card",7,449.92
"da6d11c2027b52e35bf5089247eddd4d",1,"boleto",1,145.53
"85e3fe590f151c833f6a8a7e21983712",1,"credit_card",3,69.04
"4c5ac16a6ed40ba5691024e3b3cf94bb",1,"boleto",1,34.27
"d8681bf9afb5bfde505998488d3c61fd",1,"credit_card",7,103.29
"353d20a8de2289ef1fd13c03c2b5651c",1,"credit_card",1,69.73
"e0dbf52e0c78f9be2caeaa5d799a83ea",1,"credit_card",1,64.03
"a427db09dd194740f13a3a2c7bcf38bc",2,"credit_card",1,69
"39c85a598770e3810eb97fd7bc6232d3",1,"credit_card",3,72.9
"41a9892d27af50019d56c037a3256cab",1,"debit_card",1,133.27
"420fb4457bf13ecb615ef8bd9dacdc03",1,"credit_card",2,229.65
"0838c36e9894cf5d929f58210d5b5bb0",1,"boleto",1,104.91
"6f8607cd0ebba75f55b2ce01a1250963",1,"credit_card",1,51.46
"129751cc187cf2f43dcb7ea8f8fdcf0d",1,"credit_card",3,68.89
"a78d3e0dd36caaa19d8b61e8de27ad1a",1,"credit_card",4,210.56
"d15a4add9a1af2006ad10d70d9a4b634",1,"boleto",1,106.47
"02e6bcccce2e88560389846400e74e50",1,"credit_card",6,264.38
"eeaa75133a2e3ef15f077511708f7052",1,"credit_card",1,45.48
"ca1e57dd2789cc1abefc1e5b9a76e26f",1,"credit_card",2,42.32
"9564dd2ea4d0f6f0f66b46258208ff73",1,"credit_card",3,74.85
"1cfcf75d2d461f1ffb85a3d7f85391aa",1,"credit_card",8,215.16
"4a38745716bb4884b76fd3a12ad5cdd2",1,"credit_card",1,87.71
"ea5b7fbed8f0f55de316e8f9d315e3ca",1,"credit_card",10,1101.51
"ca7f087476abd2a0a52b29410dab0939",1,"debit_card",1,199.26
"e26def18967c8f7038476bbfd3256f43",1,"credit_card",10,754.27
"33ec97b423d769023dbd71f138aca94a",1,"credit_card",10,1381.87
"ebe0a2b49f09387ce9e38a8353ae7f27",1,"debit_card",1,57.51
"9a9e42d30fd1e23865968c5aafc1898e",1,"credit_card",10,195
"ed0ae3732ee2e824f65323bc549605d9",1,"boleto",1,39.09
"058ac520863d0c0d57e3cf920de368d4",1,"credit_card",1,40.22
"f872170fde91c3b0006f1e57ce27b835",1,"credit_card",1,101.28
"74061a81b1a19f1c62f2f5466d0c2522",1,"credit_card",2,144.35
"5687ad45d33870c742b2cdacaf758353",1,"credit_card",1,69.14
"43cf2ad64d9ba181030a47b6a7cad49f",1,"credit_card",10,174.13
"75917ea91a5cbdec384278689bdbe142",1,"credit_card",1,106.56
"1b2d35912f9c5a605c93adf4b3b74839",1,"credit_card",3,48.27
"b8cf888c89bf19c6b6483fa79b0b13bd",1,"credit_card",5,232.71
"87a8ef7006e5aa4b8ebddae4f7b8a54e",1,"credit_card",8,166.48
"1537883594710d72e0f3e96f796fcd27",1,"credit_card",1,35.4
"75da883b23f0ee17fc5811bc5573d225",1,"credit_card",1,385.42
"8832736e69bda45d9e1c6f5a64e64517",1,"credit_card",4,316.18
"2fac55edfd9754d1a0e7ecc67d48d08d",3,"voucher",1,80.47
"5f2dab3e956c0fd71c9df923c30faf33",1,"credit_card",3,34.75
"384588323436f6d2ae1474b58844eccd",1,"credit_card",1,76.65
"08724b06f2204993989fa6c331dfa3d6",1,"boleto",1,76.3
"54f060705abd4a776a48a28f9858ca6e",1,"credit_card",1,74.12
"a951133aeeb49076723a581a3eb8d51b",1,"credit_card",1,73.05
"4f9b8c1bedc66f4bd34725cfdee6833b",1,"credit_card",1,151.58
"031a7dab65c3430d325ad35ab8a95277",1,"credit_card",6,128.72
"3f35998ab9e335d4bbce362585565265",1,"credit_card",1,45.46
"11c8a3b7adc8c5c3f5ae4f0257c5e953",1,"credit_card",1,53.33
"7c7730a9be0a2cd5d43285e6e53476d8",1,"credit_card",1,24.08
"6c6035b5c538935be5381cff46351355",1,"credit_card",1,32.69
"c934cfe574e2fa46180d1c2166a43beb",1,"credit_card",1,54.09
"fd8406e55cd74ad84a30ccca898589b3",1,"credit_card",1,68.88
"2c61d0e37fba7aea7d8b7f27091be232",1,"credit_card",2,377.09
"0eeaf3619d35e90b2430da57d351dd01",1,"credit_card",4,147.78
"372f7d827bed42ed537ec39866756e71",1,"boleto",1,159.12
"67730eb2f9468b8c6eb20a45dd477bbd",1,"credit_card",1,5.99
"32fbf6c11887296b35662f212b378974",2,"voucher",1,100
"7fd4a54fa1cd70568f88704d03ce000e",1,"credit_card",8,629.63
"65292b5890e7f0ef333b4a4904db838d",1,"credit_card",4,97.87
"94672e5686a487a37916262fab702f76",1,"credit_card",1,107.5
"d9abc12fab04ae2bd6cd0a45a66ca19f",1,"credit_card",1,153.83
"89ba725dafc2f8bce0db73d323a687c2",1,"credit_card",7,71.12
"aa05f92f41748b3327711e6cc9ee9fc5",1,"credit_card",4,150
"6aabdc795efb588de3fc71a018cebff9",1,"boleto",1,127.64
"dd1130c58ae85a282c4cd0cddaccd0ef",1,"credit_card",4,208.77
"2f5124f516a7f5e4095ef4325d67c511",1,"boleto",1,135.46
"235970f9da00d655ab21d7fa98305d4e",1,"boleto",1,167.39
"9378f7fb4dad9527f338b16cd75fc196",1,"credit_card",1,117.01
"973753497a88aa596b6b6a94c0f5e0d9",1,"credit_card",5,255.42
"af3fae91bafed6357991c4a3be0125d4",1,"credit_card",2,163.46
"5132d60eed6685d7cb062a0cd4655caf",1,"credit_card",5,528.22
"7afb8d408d72272d7353f90ec6870d5e",1,"credit_card",2,51.56
"f824b4829cd5241bb5e90df926d9434f",1,"boleto",1,420.9
"164e1bd75353e367ce8141ccd61d1ff5",1,"credit_card",3,130.01
"a9eec1b45478f7ed063439b8f7506807",1,"credit_card",1,46.13
"522b2777aac040e0393106af251e3a1a",1,"boleto",1,149.16
"a1cff9f46b83ac0fb525c755e46851f8",1,"boleto",1,148.35
"bcd7dbf9f460ff7e9553592547797b95",1,"credit_card",3,115.45
"19c4f810dca09d438da021fd6d52839f",1,"credit_card",2,48.23
"e7d4ae390bc647da72d2aa2a9faad141",1,"credit_card",6,337.5
"e6a66a8350bb88497954d37688ab123e",2,"voucher",1,10.51
"ffdce235aaf8a4e381ba694a4da99221",1,"credit_card",6,69.14
"f4d71a4da431f1650c221ad918e22290",1,"boleto",1,101.12
"85d7c5b41a94729aa45792bc7b344b79",1,"credit_card",2,64.62
"c4bc2a01f871554711dadb82537413f2",1,"credit_card",5,89.36
"330e33e1ba4ecfc10b0f1225fd9276ad",1,"credit_card",10,312.49
"3394ec2a7a1a88bffa56fb92311d8134",1,"credit_card",2,53.61
"af4e2e186d1553f35c402a9e153f9444",2,"voucher",1,100
"db1e72ae09a684d17ae47139345e9018",1,"boleto",1,468.25
"798f872475163b012f68c583819f0a39",1,"credit_card",1,24.73
"6bf6d79b7a1a551ef6621a52c435ed1e",1,"credit_card",3,188.94
"a731b7db34fa6e6897216789ec1543bd",1,"credit_card",3,204.07
"15faad2f4dd5cdf1bceb9b8fac8f137a",1,"credit_card",1,202.16
"02b7cbd604df10c09427902dc682b0d3",1,"boleto",1,48.08
"989788f1c17a087572e29eb4fc130983",1,"credit_card",10,103.11
"2e024656807ffab9d81af39abd9f18b8",1,"credit_card",2,113.6
"93c781a8790c89bac596f6ff7d924c73",1,"credit_card",4,93.28
"3053d9278ac444ba8fa2ab0d7a4f6547",1,"credit_card",1,78.91
"85daf7307b6fe2f3ed3cb569633b9f9a",1,"credit_card",1,232.09
"35298b52820bdcc64b7bf71ccc28a36c",1,"voucher",1,82.67
"89fe5e16d119e60870f0e2040c548094",1,"boleto",1,36.38
"7c405ba2f3b8dd2c78b2bc4b002def54",1,"boleto",1,62.46
"a233eaf2bd44e053226cc032f87a69ed",1,"boleto",1,109.82
"42b0798ccc52aa08aab4693a33960eae",1,"credit_card",8,218.21
"9221e4a9fb1a45521d3cce76aa1258c9",1,"credit_card",2,29.77
"ee16c51f125b7df3e418ad66a3a95434",1,"boleto",1,58.27
"7af99279a8af75b4b281a28927b84b81",1,"credit_card",1,3.39
"ec6fe04836bc8811fedf31b14bd8b549",1,"credit_card",2,147.84
"7efd95780798d3826acbaafd16953320",1,"credit_card",10,247.85
"a748e3090451d03a5224b1f9b0b5054d",1,"credit_card",1,147.06
"375e959b0c2a17fef2be1bdaa03fa1b6",1,"credit_card",1,44.5
"4dfe2ddcd2de2e45fd88e8c6bae55901",1,"credit_card",3,111.62
"8e9168f5b8cbf3a8e5d2f6767cefa724",1,"credit_card",5,111.84
"c10c68068674aaf6ca04ad0387969333",1,"credit_card",4,48.1
"9b6c23f7e50fe64b97022b8c0d3602a6",1,"credit_card",3,63.54
"fa3b5273908399cce287019297580550",1,"credit_card",8,247.83
"d41944802ef44ca7d0cea1284fd0a605",1,"credit_card",9,96.22
